추천순위,결합순위,날짜,종목명,종목코드,시장,섹터그룹,종가,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,최근EPS(DART),컨센서스EPS(스크래),향후예상EPS,EPS출처,모델EPS,정정가_기본,상승잠재(%),발휘지수,기술지수,종합지수,적자여부,최대비중(%),결합액션,포트비중(%),마켓레짐,레짐비중배수,투자사유약,주의사항
260,260,2026-05-09,인텔리안테크,189300,KQ,통신장비,161900.0,75499.75,1,,2303.2504020946453,1.237150755641917,1,695.1279118401617,3010.0,3010.0,TRAILING_DART,695.1279118401617,8341.53494208194,-94.84772393941819,0.0,100.0,50.0,0,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
261,261,2026-05-09,와이엠티,251370,KQ,화학,19780.0,12761.3,1,,291.17217334364864,1.2293046930232343,0,83.17366070314051,,91.49102677345458,TRAILING_DART,83.17366070314051,998.0839284376862,-94.95407518484487,0.0,100.0,50.0,0,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
262,262,2026-05-09,에코프로비엠,247540,KQ,전기제품,237500.0,162462.5,1,,2699.58620664156,1.1162029666053108,1,936.1865336506634,302.0,302.0,TRAILING_DART,936.1865336506634,11234.23840380796,-95.26979435629138,0.0,100.0,50.0,0,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
263,263,2026-05-09,에스피지,058610,KQ,전기제품,135300.0,72743.75,1,,1570.8656334454504,3.835027811728958,1,411.831043235083,,453.0141475585913,TRAILING_DART,411.831043235083,4941.972518820996,-96.34739651232742,0.0,100.0,50.0,0,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승3.8x | MACD+,EPS스크래핑
264,264,2026-05-09,현대무벡스,319400,KQ,기계,37950.0,17562.825,1,,461.3411772135885,6.508029810740746,1,101.4027367053339,,111.5430103758673,TRAILING_DART,101.4027367053339,1216.8328404640067,-96.79358935319102,0.0,100.0,50.0,0,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승6.5x | MACD+,EPS스크래핑
265,265,2026-05-09,로보티즈,108490,KQ,기계,334500.0,210881.5,1,,2838.733623157072,2.183926363544518,0,361.92159125590814,658.0,658.0,TRAILING_DART,361.92159125590814,4343.0590950708975,-98.70162657845414,0.0,100.0,50.0,0,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승2.2x | MACD+,EPS스크래핑
266,266,2026-05-09,레인보우로보틱스,277810,KQ,기계,784000.0,469125.0,1,,17280.333246799913,4.090640535063952,1,53.28059117752305,,58.60865029527536,TRAILING_DART,53.28059117752305,639.3670941302767,-99.91844807472829,0.0,100.0,50.0,0,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승4.1x | MACD+,EPS스크래핑
267,267,2026-05-09,코오롱티슈진,950160,KQ,생물공학,127800.0,70615.5,1,,1919.4824928125995,3.4174963590355514,1,-1.5980598694416368,,-1.7578658563858007,TRAILING_DART,-1.5980598694416368,-19.17671843329964,-100.01500525699005,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승3.4x | MACD+,EPS스크래핑
268,268,2026-05-09,한국피아이엠,448900,KQ,자동차부품,137600.0,55907.95,1,,4122.922390378957,2.7874605510562414,1,-8.928861295750385,,-9.821747425325425,TRAILING_DART,-8.928861295750385,-107.14633554900462,-100.07786797641643,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승2.8x | MACD+,EPS스크래핑
269,269,2026-05-09,에치에프알,230240,KQ,통신장비,38050.0,18205.35,1,,818.6158727293396,0.6336106462305716,1,-3.702004057404764,,-4.0722044631452405,TRAILING_DART,-3.702004057404764,-44.42404868885717,-100.11675177053576,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
270,270,2026-05-09,피노,033790,KQ,전기제품,18550.0,5763.1,1,,520.6578516176232,1.0683670290314613,1,-86.01643352477092,,-94.618076877248,TRAILING_DART,-86.01643352477092,-1032.197202297251,-105.56440540321968,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
271,271,2026-05-09,에이프릴바이오,397030,KQ,제약,66200.0,43056.55,1,,398.9225518013153,2.832568621444985,1,-416.7487877756341,-271.0,-271.0,TRAILING_DART,-416.7487877756341,-5000.9854533076095,-107.55435869079699,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승2.8x | MACD+,EPS스크래핑
272,272,2026-05-09,유진로봇,056080,KQ,기계,26800.0,18720.9,1,,236.0177031640819,1.9875087221434435,0,-186.1740659133605,,-204.7914725046966,TRAILING_DART,-186.1740659133605,-2234.088790960326,-108.33615220507585,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승2.0x | MACD+,EPS스크래핑
273,273,2026-05-09,로보스타,090360,KQ,기계,70700.0,60871.5,1,,634.1088864688963,1.8296727924697445,0,-533.3985068717949,,-586.7383575589745,TRAILING_DART,-533.3985068717949,-6400.782082461539,-109.05344000348167,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승1.8x | MACD+,EPS스크래핑
274,274,2026-05-09,대한광통신,010170,KQ,통신장비,22350.0,4381.54,1,,366.1086360550648,1.5308671080168987,1,-179.90680153398068,,-197.8974816873788,TRAILING_DART,-179.90680153398068,-2158.881618407768,-109.65942558571709,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승1.5x | MACD+,EPS스크래핑
275,275,2026-05-09,두산로보틱스,454910,KS,기계,101000.0,80962.0,1,,673.7349314125772,2.20996835537885,0,-856.14561342043,,-941.7601747624732,TRAILING_DART,-856.14561342043,-10273.74736104516,-110.17202709014373,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승2.2x | MACD+,EPS스크래핑
276,276,2026-05-09,파두,440110,KQ,반도체와반도체장비,92400.0,32094.45,1,,2006.793591002569,1.9430759127926611,1,-1522.0686285060565,,-1674.2754913566623,TRAILING_DART,-1522.0686285060565,-18264.823542072678,-119.76712504553319,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승1.9x | MACD+,EPS스크래핑
277,277,2026-05-09,케이엠더블유,032500,KQ,통신장비,33900.0,17810.55,1,,137.64481981027325,1.57130182198694,1,-651.524399344982,,-716.6768392794803,TRAILING_DART,-651.524399344982,-7818.292792139784,-123.06281059628255,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승1.6x | MACD+,EPS스크래핑
278,278,2026-05-09,오로스테크놀로지,322310,KQ,반도체와반도체장비,35450.0,26107.55,1,,242.76629260283607,1.520959791773362,0,-685.5361083097689,,-754.0897191407458,TRAILING_DART,-685.5361083097689,-8226.433299717228,-123.20573568326441,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승1.5x | MACD+,EPS스크래핑
279,279,2026-05-09,휴림로봇,090710,KQ,기계,12790.0,7717.625,1,,116.64078757181188,2.854881167710248,0,-251.7984731049733,,-276.97832041547065,TRAILING_DART,-251.7984731049733,-3021.58167725968,-123.62456354385989,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승2.9x | MACD+,EPS스크래핑
280,280,2026-05-09,에스비비테크,389500,KQ,기계,71600.0,39667.75,1,,342.6603591048479,2.301035679491042,1,-1420.421876547135,,-1562.4640642018487,TRAILING_DART,-1420.421876547135,-17045.06251856562,-123.80595323822014,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승2.3x | MACD+,EPS스크래핑
281,281,2026-05-09,나우로보틱스,459510,KQ,기계,31500.0,22594.55,1,,1008.2792140996607,4.948771642796162,1,-641.3466303426729,,-705.4812933769402,TRAILING_DART,-641.3466303426729,-7696.159564112075,-124.43225258448278,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승4.9x | MACD+,EPS스크래핑
282,282,2026-05-09,유일로보틱스,388720,KQ,기계,102500.0,88225.0,1,,857.2303859966428,1.6393361345579396,0,-2094.0073090975607,,-2303.408040007317,TRAILING_DART,-2094.0073090975607,-25128.08770917073,-124.51520752114217,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승1.6x | MACD+,EPS스크래핑
283,283,2026-05-09,엔젤로보틱스,455900,KQ,건강관리장비와용품,29000.0,28348.0,1,,26.658944784072617,1.5551344023882738,0,-637.1730700024812,,-700.8903770027293,TRAILING_DART,-637.1730700024812,-7646.076840029774,-126.36578220699923,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승1.6x | MACD+,EPS스크래핑
284,284,2026-05-09,두산퓨얼셀,336260,KS,전기제품,86300.0,34309.25,1,,3801.925567342586,1.9665072007091176,1,-2027.740013997677,-532.0,-532.0,TRAILING_DART,-2027.740013997677,-24332.880167972122,-128.19568965002563,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승2.0x | MACD+,EPS스크래핑
285,285,2026-05-09,툴젠,199800,KQ,생물공학,122800.0,53226.75,1,,2065.7970920987773,1.0401026254027028,1,-4087.722839738225,,-4496.495123712048,TRAILING_DART,-4087.722839738225,-49052.674076858704,-139.94517432968948,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
286,286,2026-05-09,씨메스,475400,KQ,기계,37550.0,30934.25,1,,638.5994073295994,3.864486877346645,1,-1427.0359132165177,,-1569.7395045381695,TRAILING_DART,-1427.0359132165177,-17124.430958598212,-145.60434343168632,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승3.9x | MACD+,EPS스크래핑
287,287,2026-05-09,심텍,222800,KQ,전자장비와기기,115800.0,49209.25,1,,2455.334877694,1.1285678338826015,1,-4407.353560867756,2366.0,2366.0,TRAILING_DART,-4407.353560867756,-52888.24273041307,-145.6720576255726,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
288,288,2026-05-09,한온시스템,018880,KS,자동차부품,4770.0,3680.5456164550783,1,,82.61017210705344,1.0445939496082297,0,-192.2201044036536,196.0,196.0,TRAILING_DART,-192.2201044036536,-2306.641252843843,-148.3572589694726,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
289,289,2026-05-09,오이솔루션,138080,KQ,통신장비,53300.0,18645.15,1,,524.6314724045342,1.016306348523668,0,-2203.752961522277,,-2424.1282576745048,TRAILING_DART,-2203.752961522277,-26445.035538267322,-149.6154512913083,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
290,290,2026-05-09,HEM파마,376270,KQ,건강관리업체및서비스,69500.0,45954.85,1,,1064.4132825753045,3.706897083149253,1,-3301.288154483038,,-3631.416969931342,TRAILING_DART,-3301.288154483038,-39615.457853796455,-157.00065878244095,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승3.7x | MACD+,EPS스크래핑
291,291,2026-05-09,에스오에스랩,464080,KQ,전자장비와기기,17270.0,13775.35,1,,72.73139693283726,7.088570012233101,1,-986.348088445758,,-1084.9828972903338,TRAILING_DART,-986.348088445758,-11836.177061349095,-168.53605710103702,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승7.1x | MACD+,EPS스크래핑
292,292,2026-05-09,티로보틱스,117730,KQ,기계,21300.0,17208.25,1,,162.68306046588748,1.1886036365414403,0,-1942.163665663327,,-2136.38003222966,TRAILING_DART,-1942.163665663327,-23305.963987959924,-209.41767130497615,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
293,293,2026-05-09,SKC,011790,KS,화학,159900.0,106960.518359375,1,,5671.7609989358425,1.8203926286644143,0,-18996.38190150505,,-20896.02009165556,TRAILING_DART,-18996.38190150505,-227956.5828180606,-242.56196548971892,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 거래량상승1.8x | MACD+,EPS스크래핑
294,294,2026-05-09,이노스페이스,462350,KQ,우주항공과국방,17130.0,13693.811462402344,1,,166.69268563622606,1.1963317121124446,1,-3621.942802697623,,-3984.1370829673856,TRAILING_DART,-3621.942802697623,-43463.31363237147,-353.72629090701383,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
295,295,2026-05-09,코오롱,002020,KS,복합기업,83600.0,52065.75,1,,1749.4456252057516,3.911257603624353,1,-22979.015572201977,,-25276.91712942217,TRAILING_DART,-22979.015572201977,-275748.1868664237,-429.8423287875881,0.0,100.0,50.0,1,3.0,관심종목,0.75,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승3.9x | MACD+,EPS스크래핑
296,296,2026-05-09,맥쿼리인프라,088980,KS,기타,11290.0,11416.8,0,,-12.022823502334168,0.7563296155314835,0,,,,FORWARD_AUTO,,,,,50.0,50.0,0,3.0,관심종목,0.0,NEUTRAL,1.0,비교차부여,"EPS스크래핑,EPS미확보"
297,297,2026-05-09,서울보증보험,031210,KS,손해보험,46200.0,49438.5,0,,-96.26039481276688,0.5740164717146814,0,3844.2397252781298,,4228.663697805943,TRAILING_DART,3844.2397252781298,46130.876703337555,-0.149617525243384,49.62595618689154,50.0,49.81297809344577,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
298,298,2026-05-09,보령,003850,KS,제약,9620.0,9010.15,1,,-57.41687317604209,0.8391790948026937,0,749.5632139999616,,824.5195353999578,TRAILING_DART,749.5632139999616,8994.758567999539,-6.499391185035974,33.75152203741007,65.0,49.375761018705035,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
299,299,2026-05-09,안랩,053800,KQ,소프트웨어,63700.0,62079.0,1,,-198.64466884475337,1.6244810997452377,0,4628.169832110817,,5090.9868153219,TRAILING_DART,4628.169832110817,55538.03798532981,-12.813127181585859,17.967182046035354,80.0,48.98359102301768,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 거래량상승1.6x,EPS스크래핑
300,300,2026-05-09,농심,004370,KS,식품,377500.0,413945.0,0,,306.24594711909776,1.2201208908145298,0,27957.33328477987,30570.0,30570.0,TRAILING_DART,27957.33328477987,335487.9994173584,-11.129006776858697,22.17748305785326,75.0,48.58874152892663,0,3.0,제외,0.0,NEUTRAL,1.0,MACD+,EPS스크래핑
301,301,2026-05-09,빙그레,005180,KS,식품,72900.0,75846.0,0,,-217.92126907051176,0.7956770920398314,0,5994.740426696167,,6594.214469365784,TRAILING_DART,5994.740426696167,71936.885120354,-1.3211452395692769,46.69713690107681,50.0,48.34856845053841,0,3.0,제외,0.0,NEUTRAL,1.0,추천사유미확인,EPS스크래핑
302,302,2026-05-09,LG유플러스,032640,KS,무선통신서비스,15050.0,15387.25,0,,-236.0843111813444,1.5187098959503855,0,1184.7194213141197,1712.0,1712.0,TRAILING_DART,1184.7194213141197,14216.633055769436,-5.537321888575175,36.15669527856206,60.0,48.078347639281034,0,3.0,제외,0.0,NEUTRAL,1.0,거래량상승1.5x,EPS스크래핑
303,303,2026-05-09,현대엘리베이터,017800,KS,기계,97900.0,87161.5,1,,-242.44542329683145,0.6262088836716047,0,6888.3638595087,,7577.200245459571,TRAILING_DART,6888.3638595087,82660.36631410441,-15.56653083339693,11.083672916507672,85.0,48.04183645825383,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
304,304,2026-05-09,한국쉘석유,002960,KS,화학,482000.0,457097.5,1,,-2237.413825955873,0.8253892596123292,0,37098.43268384616,,40808.275952230775,TRAILING_DART,37098.43268384616,445181.1922061539,-7.638756803702518,30.903107990743703,65.0,47.95155399537185,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
305,305,2026-05-09,SNT에너지,100840,KS,에너지장비및서비스,56800.0,47484.25,1,,-124.43761776799327,0.7536058234618455,0,4079.7811126880447,,4487.759223956849,TRAILING_DART,4079.7811126880447,48957.37335225654,-13.807441281238486,15.481396796903788,80.0,47.7406983984519,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단,EPS스크래핑
306,306,2026-05-09,유안타증권,003470,KS,증권,7170.0,4177.225,1,,255.21467931856137,3.91534559115972,0,479.1241408870661,,527.0365549757728,TRAILING_DART,479.1241408870661,5749.489690644794,-19.811859265762987,0.4703518355925382,95.0,47.73517591779627,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 거래량상승3.9x | MACD+,EPS스크래핑
307,307,2026-05-09,롯데정밀화학,004000,KS,화학,62600.0,47320.0,1,,388.3965446244856,0.5543082177742243,0,4112.129535581395,5901.0,5901.0,TRAILING_DART,4112.129535581395,49345.55442697674,-21.173235739653773,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
308,308,2026-05-09,디아이티,110990,KQ,디스플레이장비및부품,24650.0,17021.6,1,,56.129483933286565,0.6961855303213096,0,1607.199672010582,,1767.9196392116403,TRAILING_DART,1607.199672010582,19286.396064126984,-21.759042336198853,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
309,309,2026-05-09,매커스,093520,KQ,반도체와반도체장비,26000.0,23691.5,1,,161.6424250705791,0.4856292819585256,0,1632.098264065502,,1795.3080904720523,TRAILING_DART,1632.098264065502,19585.179168786024,-24.67238781236144,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
310,310,2026-05-09,대아티아이,045390,KQ,IT서비스,4780.0,4456.1,1,,25.50757442059529,0.8424201506150376,0,289.4915858367338,,318.4407444204072,TRAILING_DART,289.4915858367338,3473.899030040806,-27.324288074460124,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
311,311,2026-05-09,CJ4우(전환),00104K,KS,복합기업,192400.0,157252.5,1,,499.2003101328983,0.5023760132022825,0,,11404.0,11404.0,CONSENSUS_SCRAPE,11404.0,136848.0,-28.87318087318087,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
312,312,2026-05-09,한국기업평가,034950,KQ,상업서비스와공급품,111200.0,99894.0,1,,771.3831876165564,0.8776770463802391,1,6470.528156503867,,7117.580972154254,TRAILING_DART,6470.528156503867,77646.3378780464,-30.174156584490653,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
313,313,2026-05-09,HL홀딩스,060980,KS,자동차부품,43800.0,42932.0,1,,150.94240727624614,1.2984238024850356,0,2368.0841704899312,,2604.8925875389245,TRAILING_DART,2368.0841704899312,28417.010045879175,-35.12098163041284,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
314,314,2026-05-09,LS증권,078020,KQ,증권,8190.0,5862.175,1,,65.76461074231662,0.8233547440449863,0,413.6572371104513,,455.0229608214965,TRAILING_DART,413.6572371104513,4963.886845325416,-39.39088100945768,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
315,315,2026-05-09,대한유화,006650,KS,화학,172200.0,135155.0,1,,1065.0878683239753,0.6278458413863137,0,8599.392465846155,12419.0,12419.0,TRAILING_DART,8599.392465846155,103192.70959015386,-40.07392009863307,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
316,316,2026-05-09,에스에프에이,056190,KQ,기계,31800.0,26130.0,1,,72.90715267148823,0.9210636638037883,0,1450.9773826219564,,1596.075120884152,TRAILING_DART,1450.9773826219564,17411.728591463478,-45.24613650483184,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
317,317,2026-05-09,GST,083450,KQ,반도체와반도체장비,58700.0,27158.05,1,,1259.56957930932,0.4315851373162006,1,2473.371574009767,,2720.708731410744,TRAILING_DART,2473.371574009767,29680.458888117202,-49.43703766930629,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
318,318,2026-05-09,삼성생명,032830,KS,생명보험,295000.0,176295.0,1,,4283.564917987758,0.8953896863045071,0,12257.575,12321.0,12321.0,TRAILING_DART,12257.575,147090.90000000002,-50.13867796610169,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
319,319,2026-05-09,엘티씨,170920,KQ,반도체와반도체장비,44950.0,21575.2,1,,160.03769014165118,0.462805591320614,0,1721.8318352128704,,1894.0150187341576,TRAILING_DART,1721.8318352128704,20661.982022554446,-54.03341040588554,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
320,320,2026-05-09,삼양식품,003230,KS,식품,1360000.0,1315165.0,1,,-6609.524204665679,1.559166928772718,0,51596.03090196953,70582.0,70582.0,TRAILING_DART,51596.03090196953,619152.3708236343,-54.474090380615124,0.0,95.0,47.5,0,3.0,제외,0.0,NEUTRAL,1.0,200일선상단 | 거래량상승1.6x,EPS스크래핑
