report_date,ticker,name,market,combined_action,signal_score,signal_weight_pct,forward_horizon_days,current_trade_date,current_close,future_close,gross_return_pct,net_return_pct,cost_bps,is_signal
2026-04-25,003800,에이스침대,KQ,진입대기,68.2689491830078,1.8,2,2026-04-24,34150.0,34350.0,0.5856515373352744,0.1856515373352744,20.0,1
2026-04-25,015760,한국전력,KS,진입대기,68.23356653128782,1.8,1,2026-04-24,46200.0,45850.0,-0.7575757575757569,-1.057575757575757,15.0,1
2026-04-25,015760,한국전력,KS,진입대기,68.23356653128782,1.8,2,2026-04-24,46200.0,44700.0,-3.2467532467532423,-3.546753246753242,15.0,1
2026-04-25,086790,하나금융지주,KS,진입대기,68.09236738518484,1.8,1,2026-04-24,123300.0,124000.0,0.5677210056772131,0.2677210056772131,15.0,1
2026-04-25,086790,하나금융지주,KS,진입대기,68.09236738518484,1.8,2,2026-04-24,123300.0,127000.0,3.0008110300081103,2.7008110300081105,15.0,1
2026-04-25,029460,케이씨,KS,진입대기,68.0280413187364,1.8,1,2026-04-24,39700.0,39900.0,0.5037783375314797,0.20377833753147973,15.0,1
2026-04-25,029460,케이씨,KS,진입대기,68.0280413187364,1.8,2,2026-04-24,39700.0,38950.0,-1.8891687657430767,-2.1891687657430765,15.0,1
2026-04-25,078070,유비쿼스홀딩스,KQ,진입대기,67.7638588710789,1.8,1,2026-04-24,15930.0,16220.0,1.820464532328936,1.420464532328936,20.0,1
2026-04-25,078070,유비쿼스홀딩스,KQ,진입대기,67.7638588710789,1.8,2,2026-04-24,15930.0,16240.0,1.9460138104205882,1.5460138104205883,20.0,1
2026-04-25,215200,메가스터디교육,KQ,관찰,67.6256009622982,1.8,1,2026-04-24,45300.0,45850.0,1.2141280353200834,0.8141280353200834,20.0,1
2026-04-25,215200,메가스터디교육,KQ,관찰,67.6256009622982,1.8,2,2026-04-24,45300.0,46200.0,1.9867549668874274,1.5867549668874275,20.0,1
2026-04-25,161390,한국타이어앤테크놀로지,KS,진입대기,66.77078423393496,1.8,1,2026-04-24,62700.0,62200.0,-0.797448165869219,-1.097448165869219,15.0,1
