추천순위,결합순위,기준일,종목명,종목코드,시장,섹터그룹,종가,20일이평,60일이평,120일이평,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,5일수익률(%),20일수익률(%),후행EPS(DART),컨센서스EPS(스크랩),자동선행EPS,원본EPS출처,EPS소스,수동선행EPS,모델EPS,현재PER,적정주가_기준,상승여력(%),밸류점수,적자여부,최대비중(%),기술점수,종합점수,결합액션,권장비중(%),마켓레짐,레짐비중배수,섹터PER상한,핵심요약,주의표시,volume_ratio_pct_rank,선정의견,판단코멘트
482,482,2026-04-28,ISC,095340,KQ,반도체와반도체장비,237500.0,238300.0,208098.3333333333,154495.83333333334,119680.0,1,52.94181016506448,-1735.081496272158,0.6538243435720131,0,-0.2100840336134446,1.93133047210301,2658.0703091438445,4009.0,4009.0,DART|DAILY_DISC,TRAILING_DART,,2658.0703091438445,89.35053342381224,31896.843709726134,-86.56975001695741,5.0,0,3.0,69.55454712914293,37.277273564571466,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,22.29381443298969,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
483,483,2026-04-28,필옵틱스,161580,KQ,전자장비와기기,49450.0,43150.0,45562.5,45140.833333333336,40942.75,1,59.421100215337376,1163.0347972861591,0.9466960921818464,0,0.101214574898778,36.98060941828254,-1127.4324798301118,,-1240.175727813123,DART,TRAILING_DART,,-1127.4324798301118,-43.86071971906594,-13529.189757961341,-127.35933216979038,5.0,1,3.0,69.45642121528269,37.228210607641344,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,51.675257731958766,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
484,484,2026-04-28,에스오에스랩,464080,KQ,전자장비와기기,16970.0,15604.0,17101.833333333332,15526.0,13633.8,1,55.4528066587946,277.84339672163924,2.3192814120738685,0,1.0720667063728315,18.754373687893636,-986.348088445758,,-1084.9828972903338,DART,TRAILING_DART,,-986.348088445758,-17.204879493141764,-11836.177061349095,-169.7476550462528,5.0,1,3.0,69.43172454883421,37.215862274417105,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,92.0103092783505,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
485,485,2026-04-28,에코마케팅,230360,KQ,"섬유,의류,신발,호화품",16000.0,15996.0,15926.833333333334,14247.666666666666,13456.95,1,61.17262373721657,-8.440077277383288,6.012370474734455,0,0.0,0.9463722397476282,570.5787884146843,,627.6366672561527,DART,TRAILING_DART,,570.5787884146843,28.04170138265208,6846.945460976211,-57.20659086889868,5.0,0,3.0,69.38323464990955,37.19161732495478,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,98.84020618556701,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
486,486,2026-04-28,한전KPS,051600,KS,전기유틸리티,63900.0,59270.0,59086.66666666666,55968.333333333336,54111.75,1,63.62704542560025,672.6448425609866,0.8340855787827377,0,6.146179401993357,15.135135135135137,2761.145848377778,3456.0,3456.0,DART,TRAILING_DART,,2761.145848377778,23.142565988516104,33133.75018053333,-48.147495805112165,5.0,0,3.0,69.31274828193115,37.156374140965575,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,39.56185567010309,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
487,487,2026-04-28,대한광통신,010170,KQ,통신장비,15090.0,15023.0,8586.25,5566.125,3860.29,1,55.83698143700844,-497.4309328527497,0.487161820170051,0,-3.8853503184713367,108.4254143646409,-179.90680153398068,,-197.8974816873788,DART,TRAILING_DART,,-179.90680153398068,-83.87676214203502,-2158.881618407768,-114.30670389932251,5.0,1,3.0,69.22749337036015,37.113746685180075,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,10.18041237113402,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
488,488,2026-04-28,태성,323280,KQ,전자장비와기기,85200.0,61740.0,67303.33333333333,55342.083333333336,44373.5,1,70.24439911840281,3887.158157341354,1.2806946007670617,0,28.70090634441087,68.37944664031622,-83.08275491699189,,-91.39103040869108,DART,TRAILING_DART,,-83.08275491699189,-1025.483568583197,-996.9930590039027,-101.1701796467182,5.0,1,3.0,69.20960347678803,37.104801738394016,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,74.48453608247422,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
489,489,2026-04-28,에스에프에이,056190,KQ,기계,32050.0,29235.0,30230.83333333333,27097.916666666668,25866.75,1,61.96388562382746,475.9693994522696,1.1340263219663216,0,0.7861635220125729,23.269230769230774,1450.9773826219564,,1596.075120884152,DART,TRAILING_DART,,1450.9773826219564,22.088559328254146,17411.728591463478,-45.67323372398291,5.0,0,3.0,69.18919611968178,37.09459805984089,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,67.26804123711341,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
490,490,2026-04-28,명인제약,317450,KS,제약,56200.0,56120.0,59265.0,64325.0,,0,46.14510617636758,185.0595237825221,0.9500514217416683,0,-1.403508771929829,4.850746268656714,5577.754563972603,,6135.530020369864,DART,TRAILING_DART,,5577.754563972603,10.075739144745208,66933.05476767124,19.0979622200556,52.41367544303614,0,3.0,21.71290009902443,37.06328777103029,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,52.31958762886598,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
491,491,2026-04-28,광전자,017900,KS,전자장비와기기,10580.0,10232.25,4836.533333333334,3331.9333333333334,2771.545,1,55.498633995477846,-418.87987201149326,0.2617786827419558,0,-11.612364243943196,286.837294332724,72.94191680302158,,80.23610848332375,DART,TRAILING_DART,,72.94191680302158,145.04691491136862,875.3030016362591,-91.72681472933593,5.0,0,3.0,69.10665499838494,37.05332749919247,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,1.9329896907216495,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
492,492,2026-04-28,리가켐바이오,141080,KQ,제약,203500.0,189710.0,190555.0,182080.8333333333,166706.5,1,55.57274445809245,1799.1195877633636,0.9535992185090076,0,4.842864502833599,5.989583333333326,-2500.718270096277,865.0,865.0,DART,TRAILING_DART,,-2500.718270096277,-81.37661984297227,-30008.619241155327,-114.74625024135396,5.0,1,3.0,68.94948187549595,36.974740937747974,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,52.83505154639175,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
493,493,2026-04-28,강스템바이오텍,217730,KQ,생물공학,4095.0,3874.5,2879.55,2332.6833333333334,1961.915,1,61.18628554384966,-41.69714443756419,0.3790210425932432,0,-2.7315914489311144,33.823529411764696,-111.2908460316833,,-122.41993063485164,DART,TRAILING_DART,,-111.2908460316833,-36.795479107366994,-1335.4901523801996,-132.61270213382662,5.0,1,3.0,68.86204087719655,36.931020438598274,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,4.896907216494846,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
494,494,2026-04-28,미래에셋증권,006800,KS,증권,68500.0,67285.0,63462.598046875,44136.73382161458,34732.59130859375,1,53.538200865028735,-261.15605984013337,1.0087632832292237,0,-0.4360465116279077,11.201298701298713,2828.823607287122,3466.0,3466.0,DART|DAILY_DISC,TRAILING_DART,,2828.823607287122,24.2150128497027,33945.88328744546,-50.44396600372926,5.0,0,3.0,68.85097637109266,36.92548818554633,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,57.47422680412371,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
495,495,2026-04-28,SK이터닉스,475150,KS,에너지장비및서비스,55000.0,56660.0,41338.5,30741.83333333333,27569.6,1,54.60655137990933,-1196.4640598997698,0.3692836425474664,0,3.383458646616533,1.2891344383057168,901.8046132850426,1208.0,1208.0,DART,TRAILING_DART,,901.8046132850426,60.98882084850855,10821.65535942051,-80.3242629828718,5.0,0,3.0,68.78805406425333,36.894027032126665,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,4.510309278350515,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
496,496,2026-04-28,파이버프로,368770,KQ,전자장비와기기,23450.0,23387.5,18771.0,14314.75,10997.65,1,54.24604973407656,-230.70741694011485,0.5925827803419857,0,-9.108527131782951,26.415094339622637,283.3454834499977,,311.6800317949975,DART,TRAILING_DART,,283.3454834499977,82.76115685513741,3400.1458013999722,-85.50044434371014,5.0,0,3.0,68.72399572481217,36.861997862406085,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,17.13917525773196,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
497,497,2026-04-28,코스맥스,192820,KS,화장품,221000.0,202655.0,193465.0,183104.16666666663,199841.0,1,64.32228166072025,2383.820494438063,0.5428530200770023,0,3.2710280373831724,12.468193384223913,11549.061129252375,12485.0,12485.0,DART,TRAILING_DART,,11549.061129252375,19.135754632056948,138588.7335510285,-37.29016581401425,7.37110491273753,0,3.0,66.32329061443836,36.84719776358795,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,14.690721649484537,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
498,498,2026-04-28,펄어비스,263750,KQ,게임엔터테인먼트,60600.0,58405.0,56405.0,47530.41666666666,42844.75,1,55.841032212159206,237.6688516717965,0.4980966550041329,0,11.397058823529417,-12.173913043478258,-130.9758782919679,3844.0,3844.0,DART,TRAILING_DART,,-130.9758782919679,-462.6806156238336,-1571.7105395036147,-102.5935817483558,5.0,1,3.0,68.5051864181708,36.7525932090854,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,10.824742268041238,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
499,499,2026-04-28,두산로보틱스,454910,KS,기계,100100.0,90415.0,94628.33333333331,89806.66666666667,79699.0,1,63.91709448752472,1360.0408219150263,1.415077088120668,0,8.09935205183585,25.911949685534587,-856.14561342043,,-941.7601747624732,DART|DAILY_DISC,TRAILING_DART,,-856.14561342043,-116.91936328457668,-10273.74736104516,-110.263483877168,5.0,1,3.0,68.47735126666076,36.73867563333038,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,78.73711340206185,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
500,500,2026-04-28,미래에셋생명,085620,KS,생명보험,16770.0,17040.5,14562.833333333334,11875.166666666666,10162.825,1,50.51472657814742,-149.4951304320714,0.7319696923609942,0,-3.786574870912218,3.967761934283942,783.0164987179776,,861.3181485897754,DART,TRAILING_DART,,783.0164987179776,21.41717323639706,9396.19798461573,-43.97019687170107,5.0,0,3.0,68.45549006847499,36.72774503423749,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,30.025773195876287,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
501,501,2026-04-28,쏠리드,050890,KQ,통신장비,15930.0,16213.0,12295.333333333334,9982.25,8680.55,1,53.443826312208806,-259.1047140798937,0.321202986590837,0,-3.920386007237631,26.12826603325416,599.8231769606871,,659.8054946567559,DART,TRAILING_DART,,599.8231769606871,26.55782672606541,7197.878123528245,-54.81557988996708,5.0,0,3.0,68.37279511150315,36.686397555751576,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,3.994845360824742,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
502,502,2026-04-28,우리로,046970,KQ,컴퓨터와주변기기,8750.0,9307.5,4373.216666666666,2843.025,2224.085,1,53.4315170202569,-417.1816269180197,0.1387118425834191,0,-17.608286252354045,13.3419689119171,-17.99597898450608,,-19.79557688295669,DART,TRAILING_DART,,-17.99597898450608,-486.2197276143437,-215.95174781407297,-102.46801997501798,5.0,1,3.0,68.36839893580603,36.684199467903014,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,0.6443298969072164,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
503,503,2026-04-28,아모레퍼시픽,090430,KS,화장품,146200.0,134015.0,139600.0,131773.33333333334,129242.5,1,61.92907347295244,2144.845318979531,2.1658543595147712,0,11.9448698315467,6.559766763848396,4228.1518939805865,5086.0,5086.0,DART,TRAILING_DART,,4228.1518939805865,34.57775493073884,50737.82272776704,-65.29560688935223,5.0,0,3.0,68.29676932326866,36.64838466163433,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,90.33505154639175,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
504,504,2026-04-28,제노코,361390,KQ,우주항공과국방,31200.0,29500.0,28821.666666666668,23534.58333333333,20877.1,1,55.5445832725252,115.59942009508694,0.5561586022072633,0,3.6544850498338777,8.521739130434792,-218.4523487613743,,-240.29758363751176,DART,TRAILING_DART,,-218.4523487613743,-142.82290932967362,-2621.4281851364917,-108.40201341389901,5.0,1,3.0,68.0164062683389,36.50820313416945,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,15.206185567010309,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
505,505,2026-04-28,동원시스템즈,014820,KS,포장재,27850.0,25942.5,26385.83333333333,26454.58333333333,27753.0,1,61.2963678155179,323.662896769224,1.0050928215247965,0,1.642335766423364,11.62324649298596,1853.1409104985423,,2038.4550015483967,DART,TRAILING_DART,,1853.1409104985423,15.02853875936916,22237.690925982508,-20.151917680493693,22.36707202956802,0,3.0,50.64017380440425,36.50362291698613,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,57.21649484536082,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
506,506,2026-04-28,코스모화학,005420,KS,화학,18190.0,16529.5,15988.166666666666,16111.25,16372.35,1,65.07097532948103,216.16410513381425,0.9519732578760812,0,-1.087547580206638,22.32683254875589,-806.1065914574345,,-886.7172506031781,DART,TRAILING_DART,,-806.1065914574345,-22.565254015740795,-9673.279097489214,-153.17910443919303,5.0,1,3.0,67.88673267457183,36.443366337285916,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,52.70618556701031,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
507,507,2026-04-28,에코프로,086520,KQ,화학,161500.0,151070.0,156458.33333333334,126732.5,98106.25,1,58.32155822491601,1331.096487934546,1.5188408814266556,0,-1.3439218081857107,15.77060931899641,-777.3058936594402,,-855.0364830253843,DART,TRAILING_DART,,-777.3058936594402,-207.7689122356735,-9327.670723913283,-105.77564750706705,5.0,1,3.0,67.85900434798168,36.42950217399084,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,82.34536082474226,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
508,508,2026-04-28,칩스앤미디어,094360,KQ,반도체와반도체장비,18450.0,16983.5,17389.166666666668,17112.333333333332,16940.75,1,59.05175896345053,254.3107879887033,2.3001986242186887,0,3.535353535353525,21.06299212598426,277.6083204346229,,305.3691524780852,DART|DAILY_DISC,TRAILING_DART,,277.6083204346229,66.4605440179701,3331.2998452154748,-81.94417428067493,5.0,0,3.0,67.59231072345926,36.29615536172963,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,91.49484536082474,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
509,509,2026-04-28,오이솔루션,138080,KQ,통신장비,37600.0,42792.5,30606.33333333333,22167.916666666668,17576.2,1,45.47125923718979,-1176.1484379038602,0.987287261532076,0,-18.61471861471862,13.93939393939394,-2203.752961522277,,-2424.1282576745048,DART,TRAILING_DART,,-2203.752961522277,-17.061803503613767,-26445.035538267322,-170.33254132517905,5.0,1,3.0,67.56380373563134,36.28190186781567,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,55.412371134020624,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
510,510,2026-04-28,LG씨엔에스,064400,KS,IT서비스,67500.0,63365.0,65838.33333333333,64240.0,66208.0,1,57.29647267116804,627.3653219130239,1.1658701768320618,0,0.746268656716409,20.967741935483875,4532.727449805208,5114.0,5114.0,DART,TRAILING_DART,,4532.727449805208,14.8916961691356,54392.7293976625,-19.418178670129628,23.009093663636577,0,3.0,49.53751908082213,36.27330637222936,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,68.94329896907216,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
511,511,2026-04-28,안랩,053800,KQ,소프트웨어,63800.0,63135.0,63078.333333333336,62117.5,62194.5,1,51.07512054034631,70.23440317916436,0.6476998441877466,0,-3.915662650602414,7.770270270270263,4628.169832110817,,5090.9868153219,DART|DAILY_DISC,TRAILING_DART,,4628.169832110817,13.785146680951003,55538.03798532981,-12.9497837220536,28.668939243203102,0,3.0,43.747758494077544,36.20834886864032,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,21.649484536082475,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
512,512,2026-04-28,대명에너지,389260,KQ,에너지장비및서비스,24100.0,23335.0,20854.666666666668,20051.08333333333,21528.4,1,56.52573804365328,-2.571520671969779,0.388129743795973,0,10.297482837528603,9.545454545454549,789.445728965064,,868.3903018615704,DART,TRAILING_DART,,789.445728965064,30.52774765352682,9473.348747580767,-60.691498972693914,5.0,0,3.0,67.3759485524866,36.1879742762433,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,5.541237113402062,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
513,513,2026-04-28,GS피앤엘,499790,KS,"호텔,레스토랑,레저",55900.0,47085.0,50315.0,47432.5,46737.0,1,67.69511781208516,1186.4616743370918,0.8725391677290792,0,16.45833333333333,32.46445497630332,1509.967729961629,2777.0,2777.0,DART,TRAILING_DART,,1509.967729961629,37.020658713958426,18119.61275953955,-67.58566590422264,5.0,0,3.0,67.35828566135059,36.179142830675296,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,42.65463917525773,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
514,514,2026-04-28,케이엠더블유,032500,KQ,통신장비,28550.0,28980.0,24487.33333333333,19995.75,17287.35,1,50.38918282367272,-283.893458663526,0.5509341057328071,0,-7.3051948051948035,12.180746561886057,-651.524399344982,,-716.6768392794803,DART,TRAILING_DART,,-651.524399344982,-43.82030823205253,-7818.292792139784,-127.3845631948854,5.0,1,3.0,67.30435946851021,36.15217973425511,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,15.077319587628866,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
515,515,2026-04-28,현대무벡스,319400,KQ,기계,31350.0,29480.0,30010.83333333333,23232.58333333333,16728.2,1,57.037531694248585,185.39615969283463,1.240091324756469,0,4.152823920265791,31.446540880503136,101.4027367053339,,111.5430103758673,DART,TRAILING_DART,,101.4027367053339,309.1632535628692,1216.8328404640067,-96.11855553281019,5.0,0,3.0,67.27358966254327,36.13679483127164,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,72.16494845360825,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
